LONG_SCHOOL_YEAR,SCHOOL_DSTRCT_NM,INSTN_NAME,SYSTEM_NAME,SCHOOL_NAME,LABEL_LVL_3_DESC,LABEL_LVL_2_DESC,FTE,INEXPERIENCED_FTE,INEXPERIENCED_FTE_PCT,FULL_SCHOOL_ID
2017-18,COWETA COUNTY,WHITE OAK ELEMENTARY SCHOOL,COWETA COUNTY,WHITE OAK ELEMENTARY SCHOOL,Teachers,Total,46.0,14.0,30,6380189.0
2017-18,COWETA COUNTY,WILLIS ROAD ELEMENTARY,COWETA COUNTY,WILLIS ROAD ELEMENTARY,Leaders,Low Poverty,2.0,0.0,0,6380103.0
2017-18,COWETA COUNTY,WILLIS ROAD ELEMENTARY,COWETA COUNTY,WILLIS ROAD ELEMENTARY,Teachers,Low Poverty,49.0,11.0,22,6380103.0
2017-18,COWETA COUNTY,WILLIS ROAD ELEMENTARY,COWETA COUNTY,WILLIS ROAD ELEMENTARY,Teachers,Total,49.0,11.0,22,6380103.0
2017-18,CRAWFORD COUNTY,CRAWFORD COUNTY ELEMENTARY SCHOOL,CRAWFORD COUNTY,CRAWFORD COUNTY ELEMENTARY SCHOOL,Leaders,High Poverty,2.0,0.0,0,6390192.0
2017-18,CRAWFORD COUNTY,CRAWFORD COUNTY ELEMENTARY SCHOOL,CRAWFORD COUNTY,CRAWFORD COUNTY ELEMENTARY SCHOOL,Teachers,High Poverty,54.0,14.0,26,6390192.0
2017-18,CRAWFORD COUNTY,CRAWFORD COUNTY ELEMENTARY SCHOOL,CRAWFORD COUNTY,CRAWFORD COUNTY ELEMENTARY SCHOOL,Teachers,Total,54.0,14.0,26,6390192.0
2017-18,CRAWFORD COUNTY,CRAWFORD COUNTY HIGH SCHOOL,CRAWFORD COUNTY,CRAWFORD COUNTY HIGH SCHOOL,Leaders,Not Applicable,2.0,1.0,50,6390193.0
2017-18,CRAWFORD COUNTY,CRAWFORD COUNTY HIGH SCHOOL,CRAWFORD COUNTY,CRAWFORD COUNTY HIGH SCHOOL,Teachers,High Poverty,35.8,12.5,35,6390193.0
2017-18,CRAWFORD COUNTY,CRAWFORD COUNTY HIGH SCHOOL,CRAWFORD COUNTY,CRAWFORD COUNTY HIGH SCHOOL,Teachers,Total,35.8,12.5,35,6390193.0
2017-18,CRAWFORD COUNTY,CRAWFORD COUNTY MIDDLE SCHOOL,CRAWFORD COUNTY,CRAWFORD COUNTY MIDDLE SCHOOL,Leaders,Not Applicable,2.0,2.0,100,6390202.0
2017-18,CRAWFORD COUNTY,CRAWFORD COUNTY MIDDLE SCHOOL,CRAWFORD COUNTY,CRAWFORD COUNTY MIDDLE SCHOOL,Teachers,High Poverty,36.1,16.5,46,6390202.0
2017-18,CRAWFORD COUNTY,CRAWFORD COUNTY MIDDLE SCHOOL,CRAWFORD COUNTY,CRAWFORD COUNTY MIDDLE SCHOOL,Teachers,Total,36.1,16.5,46,6390202.0
2017-18,CRISP COUNTY,CRISP COUNTY ELEMENTARY SCHOOL,CRISP COUNTY,CRISP COUNTY ELEMENTARY SCHOOL,Leaders,High Poverty,2.0,1.0,50,6402052.0
2017-18,CRISP COUNTY,CRISP COUNTY ELEMENTARY SCHOOL,CRISP COUNTY,CRISP COUNTY ELEMENTARY SCHOOL,Teachers,High Poverty,40.0,14.0,35,6402052.0
2017-18,CRISP COUNTY,CRISP COUNTY ELEMENTARY SCHOOL,CRISP COUNTY,CRISP COUNTY ELEMENTARY SCHOOL,Teachers,Total,40.0,14.0,35,6402052.0
2017-18,CRISP COUNTY,CRISP COUNTY HIGH SCHOOL,CRISP COUNTY,CRISP COUNTY HIGH SCHOOL,Leaders,High Poverty,3.5,0.0,0,6400196.0
2017-18,CRISP COUNTY,CRISP COUNTY HIGH SCHOOL,CRISP COUNTY,CRISP COUNTY HIGH SCHOOL,Teachers,High Poverty,66.7,21.5,32,6400196.0
2017-18,CRISP COUNTY,CRISP COUNTY HIGH SCHOOL,CRISP COUNTY,CRISP COUNTY HIGH SCHOOL,Teachers,Total,66.7,21.5,32,6400196.0
2017-18,CRISP COUNTY,CRISP COUNTY MIDDLE SCHOOL,CRISP COUNTY,CRISP COUNTY MIDDLE SCHOOL,Leaders,High Poverty,4.0,0.0,0,6400197.0
2017-18,CRISP COUNTY,CRISP COUNTY MIDDLE SCHOOL,CRISP COUNTY,CRISP COUNTY MIDDLE SCHOOL,Teachers,High Poverty,57.1,23.0,40,6400197.0
2017-18,CRISP COUNTY,CRISP COUNTY MIDDLE SCHOOL,CRISP COUNTY,CRISP COUNTY MIDDLE SCHOOL,Teachers,Total,57.1,23.0,40,6400197.0
2017-18,CRISP COUNTY,CRISP COUNTY PRE-K,CRISP COUNTY,CRISP COUNTY PRE-K,Leaders,Low Poverty,1.0,0.0,0,6405050.0
2017-18,CRISP COUNTY,CRISP COUNTY PRE-K,CRISP COUNTY,CRISP COUNTY PRE-K,Teachers,Total,26.0,19.0,73,6405050.0
2017-18,CRISP COUNTY,CRISP COUNTY PRIMARY SCHOOL,CRISP COUNTY,CRISP COUNTY PRIMARY SCHOOL,Leaders,High Poverty,3.0,2.0,67,6400115.0
2017-18,CRISP COUNTY,CRISP COUNTY PRIMARY SCHOOL,CRISP COUNTY,CRISP COUNTY PRIMARY SCHOOL,Teachers,High Poverty,85.5,19.0,22,6400115.0
2017-18,CRISP COUNTY,CRISP COUNTY PRIMARY SCHOOL,CRISP COUNTY,CRISP COUNTY PRIMARY SCHOOL,Teachers,Total,85.5,19.0,22,6400115.0
2017-18,DADE COUNTY,DADE COUNTY HIGH SCHOOL,DADE COUNTY,DADE COUNTY HIGH SCHOOL,Leaders,Not Applicable,2.8,1.8,64,6410195.0
2017-18,DADE COUNTY,DADE COUNTY HIGH SCHOOL,DADE COUNTY,DADE COUNTY HIGH SCHOOL,Teachers,Total,50.0,24.5,49,6410195.0
2017-18,DADE COUNTY,DADE ELEMENTARY SCHOOL,DADE COUNTY,DADE ELEMENTARY SCHOOL,Leaders,Not Applicable,2.0,0.0,0,6410101.0
2017-18,DADE COUNTY,DADE ELEMENTARY SCHOOL,DADE COUNTY,DADE ELEMENTARY SCHOOL,Teachers,Total,55.0,13.0,24,6410101.0
2017-18,DADE COUNTY,DADE MIDDLE SCHOOL,DADE COUNTY,DADE MIDDLE SCHOOL,Leaders,Not Applicable,2.0,1.0,50,6410295.0
2017-18,DADE COUNTY,DADE MIDDLE SCHOOL,DADE COUNTY,DADE MIDDLE SCHOOL,Teachers,Total,33.6,9.6,29,6410295.0
2017-18,DADE COUNTY,DAVIS ELEMENTARY SCHOOL,DADE COUNTY,DAVIS ELEMENTARY SCHOOL,Leaders,Not Applicable,1.0,0.0,0,6410275.0
2017-18,DADE COUNTY,DAVIS ELEMENTARY SCHOOL,DADE COUNTY,DAVIS ELEMENTARY SCHOOL,Teachers,Total,24.5,11.5,47,6410275.0
2017-18,DAWSON COUNTY,BLACK'S MILL ELEMENTARY SCHOOL,DAWSON COUNTY,BLACK'S MILL ELEMENTARY SCHOOL,Leaders,Not Applicable,2.0,1.0,50,6420199.0
2017-18,DAWSON COUNTY,BLACK'S MILL ELEMENTARY SCHOOL,DAWSON COUNTY,BLACK'S MILL ELEMENTARY SCHOOL,Teachers,Total,26.0,9.0,35,6420199.0
2017-18,DAWSON COUNTY,DAWSON COUNTY HIGH SCHOOL,DAWSON COUNTY,DAWSON COUNTY HIGH SCHOOL,Leaders,Low Poverty,3.9,2.0,51,6420198.0
2017-18,DAWSON COUNTY,DAWSON COUNTY HIGH SCHOOL,DAWSON COUNTY,DAWSON COUNTY HIGH SCHOOL,Teachers,Low Poverty,68.6,38.2,56,6420198.0
2017-18,DAWSON COUNTY,DAWSON COUNTY HIGH SCHOOL,DAWSON COUNTY,DAWSON COUNTY HIGH SCHOOL,Teachers,Total,68.6,38.2,56,6420198.0
2017-18,DAWSON COUNTY,DAWSON COUNTY JUNIOR HIGH,DAWSON COUNTY,DAWSON COUNTY JUNIOR HIGH,Leaders,Low Poverty,2.0,2.0,100,6420109.0
2017-18,DAWSON COUNTY,DAWSON COUNTY JUNIOR HIGH,DAWSON COUNTY,DAWSON COUNTY JUNIOR HIGH,Teachers,Low Poverty,55.3,41.0,74,6420109.0
2017-18,DAWSON COUNTY,DAWSON COUNTY JUNIOR HIGH,DAWSON COUNTY,DAWSON COUNTY JUNIOR HIGH,Teachers,Total,55.3,41.0,74,6420109.0
2017-18,DAWSON COUNTY,DAWSON COUNTY MIDDLE SCHOOL,DAWSON COUNTY,DAWSON COUNTY MIDDLE SCHOOL,Leaders,Not Applicable,2.0,2.0,100,6420106.0
2017-18,DAWSON COUNTY,DAWSON COUNTY MIDDLE SCHOOL,DAWSON COUNTY,DAWSON COUNTY MIDDLE SCHOOL,Teachers,Total,38.3,13.0,34,6420106.0
2017-18,DAWSON COUNTY,KILOUGH ELEMENTARY SCHOOL,DAWSON COUNTY,KILOUGH ELEMENTARY SCHOOL,Leaders,Not Applicable,2.0,2.0,100,6420103.0
2017-18,DAWSON COUNTY,KILOUGH ELEMENTARY SCHOOL,DAWSON COUNTY,KILOUGH ELEMENTARY SCHOOL,Teachers,Total,29.0,13.0,45,6420103.0
2017-18,DAWSON COUNTY,RIVERVIEW ELEMENTARY SCHOOL,DAWSON COUNTY,RIVERVIEW ELEMENTARY SCHOOL,Leaders,Not Applicable,2.0,0.0,0,6420111.0
2017-18,DAWSON COUNTY,RIVERVIEW ELEMENTARY SCHOOL,DAWSON COUNTY,RIVERVIEW ELEMENTARY SCHOOL,Teachers,Total,31.3,11.0,35,6420111.0
2017-18,DAWSON COUNTY,ROBINSON ELEMENTARY SCHOOL,DAWSON COUNTY,ROBINSON ELEMENTARY SCHOOL,Leaders,Not Applicable,2.0,2.0,100,6420189.0
2017-18,DAWSON COUNTY,ROBINSON ELEMENTARY SCHOOL,DAWSON COUNTY,ROBINSON ELEMENTARY SCHOOL,Teachers,Total,36.0,8.0,22,6420189.0
2017-18,DEKALB COUNTY,ALLGOOD ELEMENTARY SCHOOL,DEKALB COUNTY,ALLGOOD ELEMENTARY SCHOOL,Leaders,Not Applicable,2.0,1.0,50,6442050.0
2017-18,DEKALB COUNTY,ALLGOOD ELEMENTARY SCHOOL,DEKALB COUNTY,ALLGOOD ELEMENTARY SCHOOL,Teachers,Total,47.0,28.0,60,6442050.0
2017-18,DEKALB COUNTY,"ARABIA MOUNTAIN HIGH SCHOOL - ACADEMY OF ENGINEERING, MEDICINE AND ENVIRONM",DEKALB COUNTY,"ARABIA MOUNTAIN HIGH SCHOOL - ACADEMY OF ENGINEERING, MEDICINE AND ENVIRONM",Leaders,Not Applicable,5.0,1.0,20,6440610.0
2017-18,DEKALB COUNTY,"ARABIA MOUNTAIN HIGH SCHOOL - ACADEMY OF ENGINEERING, MEDICINE AND ENVIRONM",DEKALB COUNTY,"ARABIA MOUNTAIN HIGH SCHOOL - ACADEMY OF ENGINEERING, MEDICINE AND ENVIRONM",Teachers,Total,125.0,74.0,59,6440610.0
2017-18,DEKALB COUNTY,ASHFORD PARK ELEMENTARY SCHOOL,DEKALB COUNTY,ASHFORD PARK ELEMENTARY SCHOOL,Leaders,Low Poverty,2.0,1.0,50,6443050.0
2017-18,DEKALB COUNTY,ASHFORD PARK ELEMENTARY SCHOOL,DEKALB COUNTY,ASHFORD PARK ELEMENTARY SCHOOL,Teachers,Low Poverty,49.7,24.0,48,6443050.0
2017-18,DEKALB COUNTY,ASHFORD PARK ELEMENTARY SCHOOL,DEKALB COUNTY,ASHFORD PARK ELEMENTARY SCHOOL,Teachers,Total,49.7,24.0,48,6443050.0
2017-18,DEKALB COUNTY,AUSTIN ELEMENTARY SCHOOL,DEKALB COUNTY,AUSTIN ELEMENTARY SCHOOL,Leaders,Low Poverty,2.0,0.0,0,6440175.0
2017-18,DEKALB COUNTY,AUSTIN ELEMENTARY SCHOOL,DEKALB COUNTY,AUSTIN ELEMENTARY SCHOOL,Teachers,Low Poverty,44.7,12.5,28,6440175.0
2017-18,DEKALB COUNTY,AUSTIN ELEMENTARY SCHOOL,DEKALB COUNTY,AUSTIN ELEMENTARY SCHOOL,Teachers,Total,44.7,12.5,28,6440175.0
2017-18,DEKALB COUNTY,AVONDALE ELEMENTARY SCHOOL,DEKALB COUNTY,AVONDALE ELEMENTARY SCHOOL,Leaders,High Poverty,2.0,0.0,0,6445050.0
2017-18,DEKALB COUNTY,AVONDALE ELEMENTARY SCHOOL,DEKALB COUNTY,AVONDALE ELEMENTARY SCHOOL,Teachers,High Poverty,46.3,21.0,45,6445050.0
2017-18,DEKALB COUNTY,AVONDALE ELEMENTARY SCHOOL,DEKALB COUNTY,AVONDALE ELEMENTARY SCHOOL,Teachers,Total,46.3,21.0,45,6445050.0
2017-18,DEKALB COUNTY,BARACK H. OBAMA ELEMENTARY MAGNET SCHOOL OF TECHNOLOGY,DEKALB COUNTY,BARACK H. OBAMA ELEMENTARY MAGNET SCHOOL OF TECHNOLOGY,Leaders,High Poverty,3.0,1.0,33,6441103.0
2017-18,DEKALB COUNTY,BARACK H. OBAMA ELEMENTARY MAGNET SCHOOL OF TECHNOLOGY,DEKALB COUNTY,BARACK H. OBAMA ELEMENTARY MAGNET SCHOOL OF TECHNOLOGY,Teachers,High Poverty,58.5,23.0,39,6441103.0
2017-18,DEKALB COUNTY,BARACK H. OBAMA ELEMENTARY MAGNET SCHOOL OF TECHNOLOGY,DEKALB COUNTY,BARACK H. OBAMA ELEMENTARY MAGNET SCHOOL OF TECHNOLOGY,Teachers,Total,58.5,23.0,39,6441103.0
2017-18,DEKALB COUNTY,BOB MATHIS ELEMENTARY SCHOOL,DEKALB COUNTY,BOB MATHIS ELEMENTARY SCHOOL,Leaders,High Poverty,2.0,1.0,50,6440475.0
2017-18,DEKALB COUNTY,BOB MATHIS ELEMENTARY SCHOOL,DEKALB COUNTY,BOB MATHIS ELEMENTARY SCHOOL,Teachers,High Poverty,39.5,12.0,30,6440475.0
2017-18,DEKALB COUNTY,BOB MATHIS ELEMENTARY SCHOOL,DEKALB COUNTY,BOB MATHIS ELEMENTARY SCHOOL,Teachers,Total,39.5,12.0,30,6440475.0
2017-18,DEKALB COUNTY,BRIAR VISTA ELEMENTARY SCHOOL,DEKALB COUNTY,BRIAR VISTA ELEMENTARY SCHOOL,Leaders,Not Applicable,2.0,1.0,50,6444051.0
2017-18,DEKALB COUNTY,BRIAR VISTA ELEMENTARY SCHOOL,DEKALB COUNTY,BRIAR VISTA ELEMENTARY SCHOOL,Teachers,Total,52.5,31.5,60,6444051.0
2017-18,DEKALB COUNTY,BRIARLAKE ELEMENTARY SCHOOL,DEKALB COUNTY,BRIARLAKE ELEMENTARY SCHOOL,Leaders,Low Poverty,2.0,1.0,50,6443051.0
2017-18,DEKALB COUNTY,BRIARLAKE ELEMENTARY SCHOOL,DEKALB COUNTY,BRIARLAKE ELEMENTARY SCHOOL,Teachers,Low Poverty,48.0,29.0,60,6443051.0
2017-18,DEKALB COUNTY,BRIARLAKE ELEMENTARY SCHOOL,DEKALB COUNTY,BRIARLAKE ELEMENTARY SCHOOL,Teachers,Total,48.0,29.0,60,6443051.0
2017-18,DEKALB COUNTY,BROCKETT ELEMENTARY SCHOOL,DEKALB COUNTY,BROCKETT ELEMENTARY SCHOOL,Leaders,Not Applicable,2.0,0.0,0,6441052.0
2017-18,DEKALB COUNTY,BROCKETT ELEMENTARY SCHOOL,DEKALB COUNTY,BROCKETT ELEMENTARY SCHOOL,Teachers,Total,44.7,21.5,48,6441052.0
2017-18,DEKALB COUNTY,BROWNS MILL ELEMENTARY SCHOOL,DEKALB COUNTY,BROWNS MILL ELEMENTARY SCHOOL,Leaders,Not Applicable,2.0,0.0,0,6440191.0
2017-18,DEKALB COUNTY,BROWNS MILL ELEMENTARY SCHOOL,DEKALB COUNTY,BROWNS MILL ELEMENTARY SCHOOL,Teachers,Total,42.0,20.3,48,6440191.0
2017-18,DEKALB COUNTY,CANBY LANE ELEMENTARY SCHOOL,DEKALB COUNTY,CANBY LANE ELEMENTARY SCHOOL,Leaders,High Poverty,2.0,0.0,0,6443052.0
2017-18,DEKALB COUNTY,CANBY LANE ELEMENTARY SCHOOL,DEKALB COUNTY,CANBY LANE ELEMENTARY SCHOOL,Teachers,High Poverty,39.5,18.0,46,6443052.0
2017-18,DEKALB COUNTY,CANBY LANE ELEMENTARY SCHOOL,DEKALB COUNTY,CANBY LANE ELEMENTARY SCHOOL,Teachers,Total,39.5,18.0,46,6443052.0
2017-18,DEKALB COUNTY,CARY REYNOLDS ELEMENTARY SCHOOL,DEKALB COUNTY,CARY REYNOLDS ELEMENTARY SCHOOL,Leaders,Not Applicable,3.0,2.0,67,6442065.0
2017-18,DEKALB COUNTY,CARY REYNOLDS ELEMENTARY SCHOOL,DEKALB COUNTY,CARY REYNOLDS ELEMENTARY SCHOOL,Teachers,Total,67.8,33.0,49,6442065.0
2017-18,DEKALB COUNTY,CEDAR GROVE ELEMENTARY SCHOOL,DEKALB COUNTY,CEDAR GROVE ELEMENTARY SCHOOL,Leaders,High Poverty,2.0,1.0,50,6440275.0
2017-18,DEKALB COUNTY,CEDAR GROVE ELEMENTARY SCHOOL,DEKALB COUNTY,CEDAR GROVE ELEMENTARY SCHOOL,Teachers,High Poverty,47.2,22.0,47,6440275.0
2017-18,DEKALB COUNTY,CEDAR GROVE ELEMENTARY SCHOOL,DEKALB COUNTY,CEDAR GROVE ELEMENTARY SCHOOL,Teachers,Total,47.2,22.0,47,6440275.0
2017-18,DEKALB COUNTY,CEDAR GROVE HIGH SCHOOL,DEKALB COUNTY,CEDAR GROVE HIGH SCHOOL,Leaders,High Poverty,4.0,0.0,0,6440172.0
2017-18,DEKALB COUNTY,CEDAR GROVE HIGH SCHOOL,DEKALB COUNTY,CEDAR GROVE HIGH SCHOOL,Teachers,High Poverty,132.0,87.0,66,6440172.0
2017-18,DEKALB COUNTY,CEDAR GROVE HIGH SCHOOL,DEKALB COUNTY,CEDAR GROVE HIGH SCHOOL,Teachers,Total,132.0,87.0,66,6440172.0
2017-18,DEKALB COUNTY,CEDAR GROVE MIDDLE SCHOOL,DEKALB COUNTY,CEDAR GROVE MIDDLE SCHOOL,Leaders,High Poverty,4.0,0.0,0,6440200.0
2017-18,DEKALB COUNTY,CEDAR GROVE MIDDLE SCHOOL,DEKALB COUNTY,CEDAR GROVE MIDDLE SCHOOL,Teachers,High Poverty,68.5,42.5,62,6440200.0
2017-18,DEKALB COUNTY,CEDAR GROVE MIDDLE SCHOOL,DEKALB COUNTY,CEDAR GROVE MIDDLE SCHOOL,Teachers,Total,68.5,42.5,62,6440200.0
2017-18,DEKALB COUNTY,CHAMBLEE CHARTER HIGH SCHOOL,DEKALB COUNTY,CHAMBLEE CHARTER HIGH SCHOOL,Leaders,Low Poverty,6.0,3.0,50,6445052.0
2017-18,DEKALB COUNTY,CHAMBLEE CHARTER HIGH SCHOOL,DEKALB COUNTY,CHAMBLEE CHARTER HIGH SCHOOL,Teachers,Low Poverty,193.0,129.0,67,6445052.0
2017-18,DEKALB COUNTY,CHAMBLEE CHARTER HIGH SCHOOL,DEKALB COUNTY,CHAMBLEE CHARTER HIGH SCHOOL,Teachers,Total,193.0,129.0,67,6445052.0
2017-18,DEKALB COUNTY,CHAMBLEE MIDDLE SCHOOL,DEKALB COUNTY,CHAMBLEE MIDDLE SCHOOL,Leaders,Low Poverty,4.0,1.0,25,6440406.0
2017-18,DEKALB COUNTY,CHAMBLEE MIDDLE SCHOOL,DEKALB COUNTY,CHAMBLEE MIDDLE SCHOOL,Teachers,Low Poverty,78.0,41.0,53,6440406.0
2017-18,DEKALB COUNTY,CHAMBLEE MIDDLE SCHOOL,DEKALB COUNTY,CHAMBLEE MIDDLE SCHOOL,Teachers,Total,78.0,41.0,53,6440406.0
2017-18,DEKALB COUNTY,CHAPEL HILL ELEMENTARY SCHOOL,DEKALB COUNTY,CHAPEL HILL ELEMENTARY SCHOOL,Leaders,High Poverty,2.0,1.0,50,6441053.0
2017-18,DEKALB COUNTY,CHAPEL HILL ELEMENTARY SCHOOL,DEKALB COUNTY,CHAPEL HILL ELEMENTARY SCHOOL,Teachers,High Poverty,45.3,22.0,49,6441053.0
2017-18,DEKALB COUNTY,CHAPEL HILL ELEMENTARY SCHOOL,DEKALB COUNTY,CHAPEL HILL ELEMENTARY SCHOOL,Teachers,Total,45.3,22.0,49,6441053.0
2017-18,DEKALB COUNTY,CHAPEL HILL MIDDLE SCHOOL,DEKALB COUNTY,CHAPEL HILL MIDDLE SCHOOL,Leaders,Not Applicable,4.0,2.0,50,6440193.0
2017-18,DEKALB COUNTY,CHAPEL HILL MIDDLE SCHOOL,DEKALB COUNTY,CHAPEL HILL MIDDLE SCHOOL,Teachers,Total,69.5,31.5,45,6440193.0
2017-18,DEKALB COUNTY,CHESNUT ELEMENTARY SCHOOL,DEKALB COUNTY,CHESNUT ELEMENTARY SCHOOL,Leaders,Low Poverty,2.0,0.0,0,6443053.0
2017-18,DEKALB COUNTY,CHESNUT ELEMENTARY SCHOOL,DEKALB COUNTY,CHESNUT ELEMENTARY SCHOOL,Teachers,Low Poverty,48.5,22.0,45,6443053.0
2017-18,DEKALB COUNTY,CHESNUT ELEMENTARY SCHOOL,DEKALB COUNTY,CHESNUT ELEMENTARY SCHOOL,Teachers,Total,48.5,22.0,45,6443053.0
2017-18,DEKALB COUNTY,CLARKSTON HIGH SCHOOL,DEKALB COUNTY,CLARKSTON HIGH SCHOOL,Leaders,High Poverty,5.0,0.0,0,6444053.0
2017-18,DEKALB COUNTY,CLARKSTON HIGH SCHOOL,DEKALB COUNTY,CLARKSTON HIGH SCHOOL,Teachers,High Poverty,181.6,123.1,68,6444053.0
2017-18,DEKALB COUNTY,CLARKSTON HIGH SCHOOL,DEKALB COUNTY,CLARKSTON HIGH SCHOOL,Teachers,Total,181.6,123.1,68,6444053.0
2017-18,DEKALB COUNTY,COLUMBIA ELEMENTARY SCHOOL,DEKALB COUNTY,COLUMBIA ELEMENTARY SCHOOL,Leaders,High Poverty,2.0,1.0,50,6441054.0
2017-18,DEKALB COUNTY,COLUMBIA ELEMENTARY SCHOOL,DEKALB COUNTY,COLUMBIA ELEMENTARY SCHOOL,Teachers,High Poverty,42.2,13.0,31,6441054.0
2017-18,DEKALB COUNTY,COLUMBIA ELEMENTARY SCHOOL,DEKALB COUNTY,COLUMBIA ELEMENTARY SCHOOL,Teachers,Total,42.2,13.0,31,6441054.0
2017-18,DEKALB COUNTY,COLUMBIA HIGH SCHOOL,DEKALB COUNTY,COLUMBIA HIGH SCHOOL,Leaders,High Poverty,5.0,2.0,40,6442054.0
2017-18,DEKALB COUNTY,COLUMBIA HIGH SCHOOL,DEKALB COUNTY,COLUMBIA HIGH SCHOOL,Teachers,High Poverty,132.1,98.1,74,6442054.0
2017-18,DEKALB COUNTY,COLUMBIA HIGH SCHOOL,DEKALB COUNTY,COLUMBIA HIGH SCHOOL,Teachers,Total,132.1,98.1,74,6442054.0
2017-18,DEKALB COUNTY,COLUMBIA MIDDLE SCHOOL,DEKALB COUNTY,COLUMBIA MIDDLE SCHOOL,Leaders,High Poverty,4.0,1.0,25,6440301.0
2017-18,DEKALB COUNTY,COLUMBIA MIDDLE SCHOOL,DEKALB COUNTY,COLUMBIA MIDDLE SCHOOL,Teachers,High Poverty,68.5,45.5,66,6440301.0
2017-18,DEKALB COUNTY,COLUMBIA MIDDLE SCHOOL,DEKALB COUNTY,COLUMBIA MIDDLE SCHOOL,Teachers,Total,68.5,45.5,66,6440301.0
2017-18,DEKALB COUNTY,CORALWOOD EDUCATION CENTER,DEKALB COUNTY,CORALWOOD EDUCATION CENTER,Leaders,Low Poverty,2.0,0.0,0,6445016.0
2017-18,DEKALB COUNTY,CORALWOOD EDUCATION CENTER,DEKALB COUNTY,CORALWOOD EDUCATION CENTER,Teachers,Low Poverty,26.0,13.0,50,6445016.0
2017-18,DEKALB COUNTY,CORALWOOD EDUCATION CENTER,DEKALB COUNTY,CORALWOOD EDUCATION CENTER,Teachers,Total,26.0,13.0,50,6445016.0
2017-18,DEKALB COUNTY,CROSS KEYS HIGH SCHOOL,DEKALB COUNTY,CROSS KEYS HIGH SCHOOL,Leaders,Not Applicable,5.0,1.0,20,6444054.0
2017-18,DEKALB COUNTY,CROSS KEYS HIGH SCHOOL,DEKALB COUNTY,CROSS KEYS HIGH SCHOOL,Teachers,Total,129.5,78.0,60,6444054.0
2017-18,DEKALB COUNTY,DEKALB ACADEMY OF TECHNOLOGY AND THE ENVIRONMENT CHARTER SCHOOL,DEKALB COUNTY,DEKALB ACADEMY OF TECHNOLOGY AND THE ENVIRONMENT CHARTER SCHOOL,Leaders,Not Applicable,3.0,1.0,33,6441010.0
2017-18,DEKALB COUNTY,DEKALB ACADEMY OF TECHNOLOGY AND THE ENVIRONMENT CHARTER SCHOOL,DEKALB COUNTY,DEKALB ACADEMY OF TECHNOLOGY AND THE ENVIRONMENT CHARTER SCHOOL,Teachers,Total,40.5,20.5,51,6441010.0
2017-18,DEKALB COUNTY,DEKALB ALTERNATIVE SCHOOL,DEKALB COUNTY,DEKALB ALTERNATIVE SCHOOL,Leaders,Not Applicable,5.0,1.0,20,6440500.0
2017-18,DEKALB COUNTY,DEKALB ALTERNATIVE SCHOOL,DEKALB COUNTY,DEKALB ALTERNATIVE SCHOOL,Teachers,Total,64.0,44.0,69,6440500.0
2017-18,DEKALB COUNTY,DEKALB ELEMENTARY SCHOOL OF THE ARTS,DEKALB COUNTY,DEKALB ELEMENTARY SCHOOL OF THE ARTS,Leaders,Not Applicable,2.0,1.0,50,6441050.0
2017-18,DEKALB COUNTY,DEKALB ELEMENTARY SCHOOL OF THE ARTS,DEKALB COUNTY,DEKALB ELEMENTARY SCHOOL OF THE ARTS,Teachers,Total,34.5,9.5,28,6441050.0
2017-18,DEKALB COUNTY,DEKALB PATH ACADEMY CHARTER SCHOOL,DEKALB COUNTY,DEKALB PATH ACADEMY CHARTER SCHOOL,Leaders,High Poverty,2.5,2.5,100,6440705.0
2017-18,DEKALB COUNTY,DEKALB PATH ACADEMY CHARTER SCHOOL,DEKALB COUNTY,DEKALB PATH ACADEMY CHARTER SCHOOL,Teachers,High Poverty,24.0,12.0,50,6440705.0
2017-18,DEKALB COUNTY,DEKALB PATH ACADEMY CHARTER SCHOOL,DEKALB COUNTY,DEKALB PATH ACADEMY CHARTER SCHOOL,Teachers,Total,24.0,12.0,50,6440705.0
2017-18,DEKALB COUNTY,DEKALB PREPARATORY ACADEMY CHARTER,DEKALB COUNTY,DEKALB PREPARATORY ACADEMY CHARTER,Leaders,Not Applicable,1.0,1.0,100,6440113.0
2017-18,DEKALB COUNTY,DEKALB PREPARATORY ACADEMY CHARTER,DEKALB COUNTY,DEKALB PREPARATORY ACADEMY CHARTER,Teachers,Total,44.5,40.5,91,6440113.0
2017-18,DEKALB COUNTY,DEKALB SCHOOL OF THE ARTS,DEKALB COUNTY,DEKALB SCHOOL OF THE ARTS,Leaders,Low Poverty,2.0,0.0,0,6440410.0
2017-18,DEKALB COUNTY,DEKALB SCHOOL OF THE ARTS,DEKALB COUNTY,DEKALB SCHOOL OF THE ARTS,Teachers,Low Poverty,55.0,34.0,62,6440410.0
2017-18,DEKALB COUNTY,DEKALB SCHOOL OF THE ARTS,DEKALB COUNTY,DEKALB SCHOOL OF THE ARTS,Teachers,Total,55.0,34.0,62,6440410.0
2017-18,DEKALB COUNTY,DEKALB EARLY COLLEGE ACADEMY,DEKALB COUNTY,DEKALB EARLY COLLEGE ACADEMY,Leaders,Not Applicable,3.0,1.0,33,6440407.0
2017-18,DEKALB COUNTY,DEKALB EARLY COLLEGE ACADEMY,DEKALB COUNTY,DEKALB EARLY COLLEGE ACADEMY,Teachers,Total,23.5,10.5,45,6440407.0
